user_id,apparel,bags,shop_by_brand,drinkware,new,clearance,accessories,campus_collection,office,lifestyle,small_goods,uncategorized_items,stationery,google,writing_instruments,fun,unknown,electronics_accessories,notebooks_journals,gift_cards,black_lives_matter
ykocdvwmrn,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zphmgvblte,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
xbroubottt,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mxcuulyzuj,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qpqatnefrh,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
qddfswbagv,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slkqmihzou,3,1,0,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
lyqztmkirj,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hqndkomvhn,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0
cmnxbadser,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
efbeoywixe,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fwrdovqjld,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fgxryqtodl,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
bldtcznrsw,0,0,0,0,10,0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0
czfzkzwnom,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hjdlroofkh,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ovbhukksmm,0,2,0,3,0,0,1,0,10,0,0,0,8,0,0,0,0,0,0,0,0
trdogpzoil,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zuhgpcurxp,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
uckdbigpsy,3,0,0,0,2,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0
aobhoemoqp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bfweqnknin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fwufisupih,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ojraopuujz,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
xwttijnkfo,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
jqlhhnhfxd,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gfqddhlthd,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jsrdvvkkct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uwzkxasmgj,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ypfdcsegkq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zdoghgnbvi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dppzywfayj,8,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rcxujhihkf,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gtmerucbim,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
drexuxlrtz,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
btmnsurvmy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ntmzpuwpcx,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnzqgzvevs,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apykspvjax,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yojcezarsc,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
eexycgulij,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jggwhhdyfo,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
csuttnvwnd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suuhoeogcl,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
xrlawfbkpx,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skcqbmzvxw,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rbesevtqpn,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mxyhcanyww,0,0,11,0,1,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0
nilmvyftlo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ekaagbmprw,6,1,0,2,4,2,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0
vgnelhtobp,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
efkndcnrzr,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
cdqbpclzmy,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tzbyhxosbv,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
wsvhfqhsud,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yskexeyeyz,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
olabcaljvb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jgvtampdbu,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
hsjmnaqgyn,6,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ngguxkikep,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eztgfhpgne,2,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
yaykbrwvja,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
iuffkqbsng,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ttnjuljhqj,0,1,0,0,2,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0
hfqwnhdmqq,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxeybizdkg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thfvizstfo,0,30,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
fzzvchghtj,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pnmyjnrfdz,4,0,0,0,0,0,2,0,4,0,0,0,4,2,0,0,0,0,0,0,0
qhbtphvfyd,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xxxlyioktk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ncekcckgws,2,2,0,0,0,0,0,13,5,0,0,0,0,0,0,0,2,0,0,0,0
lhmtvfbjux,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
znyrhsnzhp,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hreyulmjce,0,0,0,0,2,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0
dxrqqcsbfj,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
zbfhraaoia,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
cpsbklpsyz,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jlczdaaihq,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fchjvcwqnf,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jirbizssxx,1,1,0,0,3,1,0,2,10,0,0,0,0,1,0,0,5,0,0,0,0
mogyulanhp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psyupulerd,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qrqkhmbazd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weuaxswnyt,2,0,2,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
uwnqcfqnpq,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvrzuemmzz,2,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0
rnoslffbhb,14,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jdtsiopsej,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iccyitamel,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
rbxzenoiij,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isfaeaxzxr,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nqeyfdruaw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ugejeehcxu,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zrclkamdgu,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kvhsqsdrqv,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0
hcctgbeacb,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
qgfojhrdyk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mamdbhcuey,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
dlyecomyqq,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
xzqwbmfzqi,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
xgfhsmthxb,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vrcgjbjbpc,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pmkafkhxko,6,5,0,7,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0
ryhzgvudbj,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cqgorrngpn,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ngtofhceys,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
okdvhyhufe,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xrxuxbjbgm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnhnvombuy,3,6,0,0,0,3,1,0,10,0,1,0,10,0,6,0,6,1,0,0,0
bgjbufwfqe,8,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
gqabkgkscl,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tlyrtykwup,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbnstnnomh,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zntuymanvl,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
mnxiibwlwn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urgivrpqca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fohbkibiwk,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vypoqlxuoj,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
dagygsozon,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
lscpkujkrd,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zecllbaaaz,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puqpbwkdda,2,0,2,0,0,0,20,0,2,0,0,0,0,10,0,0,0,0,0,0,0
vjzlewlqhm,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vypnmbofri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
csnejgozta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
tfruotavel,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
olclhieixu,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tgyujejrgv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfwawrjjzy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
znpnprauly,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
netkedacwz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
lcaufqlosh,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
domzgfhbod,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
harvrnrjir,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ltxjsmkxuo,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
usdefpjyym,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lovhktvoas,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
awrojnosnp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vmzqxrfrwm,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dkfgcckawu,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
idqdckiamg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jpilxlugfi,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
fiqaqvwwtb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ttkzyafjxy,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zwghojkojo,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
wfutbcokjg,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0
prftyynvnh,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nnkhrpwvzu,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rsdsddmgkn,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
razxfrprck,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
epluwydfsy,2,0,0,0,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0
ipphinlylt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
yksmfkwrxg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bvfrmujdos,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ffbkkapmim,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
yjlzlbosnf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
szwtwloizv,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
zfkawhpjcm,2,2,0,2,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
lagheonpxy,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hncveobzzi,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
xuwmrmkufi,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
xarjzxqwhe,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
kesxhfacum,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
exmkgtpgkq,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibfsxinjpf,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gklxiwswun,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
btajqworgs,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
ypxupanssq,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
jjrivnzarn,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gfrwrhfsju,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadxvrawbv,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gibhjvctqc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rtwlkespsz,8,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0
owfautuhga,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
suykxkswih,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
uwfkcdmybs,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hpmfnrnvhc,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ifytbxyaih,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkstuquksy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
mccksykdll,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
feebrexcfw,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wemvtsenkk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rwzsoxebcm,7,0,1,0,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0
phtpqhzczk,9,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ekkceaduqd,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hlalkoautd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eesdeuhqui,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nibwfqigfh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emhjpopumt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kbjjtdfzpw,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rgpcpinlxz,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
oxunvmnosk,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
qjwdsmkvap,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jctxlplfzm,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
essqbvyxsr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qrucbjtmjy,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kkvlzlrjxl,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
togqphghcs,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
fvjkbglzmg,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndmnvhfazl,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
vhuqrvqvbf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emokkhrega,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gwcfgxnhyo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qtvgdurztl,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
qiabqmyonw,7,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
rwkbcldgmn,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wckpazxtmj,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
gbwguggdby,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vclviotbvk,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
jucrdawwuq,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
njbmywtwiy,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tfjlzgdjnv,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jjobdiqzkk,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hexhssuohl,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
zdzqerygut,4,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
nlqdrmtwcq,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsyyrkrfdm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yxvhapdfin,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bxqprkzfkh,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onqbhzihat,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zoqpodxzoe,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nilwooarpg,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shvevcujgb,8,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lrjmtkrpwg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huwepbntud,0,0,0,0,0,1,0,1,4,1,0,0,5,0,0,3,0,0,0,0,0
isdfrbmtzt,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feenkzcjby,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ymocmbyalk,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ctvidxawla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vuvlozlnma,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msglolptdm,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
cawtutpbtf,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mudhztqsgu,2,1,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpsbxlxwjw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bzfstjgsmw,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bseqtqagjf,1,1,0,0,2,0,8,0,1,1,0,0,0,0,0,0,2,0,0,0,0
cwlosjqprg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcngyjxrbq,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nekizmbsjt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
veqezupvvo,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
ivesnjyutt,1,0,1,0,1,2,1,3,2,3,0,0,2,0,3,0,0,0,0,0,0
awggtlhjrp,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xqkqlpkpbm,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
yoqqkweqor,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmapmufhcm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rmojzyangr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wsvppoohtl,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nykdjtjbmm,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baqcgsypfc,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ctkwbhsgud,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neaexxhxlp,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tuxigrmveb,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
zvxxsbkabs,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ypjlchkpds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bylcbakatk,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
xktowricxt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xsyoakugkw,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oefajiphrn,2,4,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0
ydpqmdsqts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rgefheygkq,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
nrkqtbcudw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sesmblbdxh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bvsztdpdtw,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lnqcwwbofg,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qackkurqnm,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
clqskooqld,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ptuinfjdrj,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zylkvafpte,4,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
kjhllpxkbe,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
oljvpmyzzi,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zvpnntqcck,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
