date,team_name,opponent,w_l,set_wins,set_loss,s,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,block_solos,block_assists,opp_kills,opp_errors,opp_total_attacks,opp_hit_pct,opp_assists,opp_aces,opp_serr,opp_digs,opp_block_solos,opp_block_assists,ms
2022-08-26,Indiana Hoosiers,Indiana St.,win,3,0,3,45,14,116,0.267,42,5,16,55,4,4,22,19,104,0.029,21,1,5,50,3,2,NA
2022-08-27,Indiana Hoosiers,Chicago St.,win,3,0,3,42,14,96,0.292,35,8,14,40,1,8,30,17,95,0.137,25,4,7,35,4,2,NA
2022-08-27,Indiana Hoosiers,Jacksonville St.,loss,0,3,3,36,19,104,0.163,32,6,10,29,6,0,39,11,86,0.326,35,3,7,41,5,4,NA
2022-09-02,Indiana Hoosiers,"SMU @ Corpus Christi, TX",loss,0,3,3,31,19,98,0.122,30,4,9,39,4,8,35,16,97,0.196,34,9,6,47,3,2,NA
2022-09-03,Indiana Hoosiers,"Sam Houston @ Corpus Christi, TX",win,3,0,3,41,11,93,0.323,37,7,9,44,6,6,18,21,91,-0.033,17,4,5,30,2,4,NA
2022-09-03,Indiana Hoosiers,@ A&M-Corpus Christi,win,3,0,3,41,15,79,0.329,40,8,8,37,3,12,25,17,85,0.094,22,2,7,20,5,3,NA
2022-09-08,Indiana Hoosiers,"Western Caro. @ Raleigh, NC",win,3,1,4,67,25,166,0.253,55,5,4,89,1,12,54,16,173,0.22,42,3,7,64,1,6,NA
2022-09-08,Indiana Hoosiers,@ NC State,loss,0,3,3,37,18,105,0.181,31,2,8,37,2,2,43,13,102,0.294,36,4,7,48,5,10,NA
2022-09-09,Indiana Hoosiers,"TCU @ Raleigh, NC",loss,2,3,5,58,19,160,0.244,47,9,13,49,4,8,61,25,161,0.224,50,8,12,61,2,14,NA
2022-09-16,Indiana Hoosiers,"Texas A&M @ Bowling Green, KY",win,3,1,4,47,22,133,0.188,43,8,9,45,2,4,45,23,119,0.185,44,11,12,55,0,10,NA
2022-09-16,Indiana Hoosiers,"Tennessee Tech @ Bowling Green, KY",win,3,0,3,40,8,73,0.438,37,10,6,25,3,10,30,19,84,0.131,29,2,5,23,2,8,NA
2022-09-17,Indiana Hoosiers,@ Western Ky.,loss,1,3,4,52,27,135,0.185,44,8,15,45,3,14,49,14,114,0.307,43,4,8,47,4,24,NA
2022-09-23,Indiana Hoosiers,@ Penn St.,loss,0,3,3,36,28,108,0.074,35,3,8,41,3,8,33,16,94,0.181,32,4,4,40,4,16,NA
2022-09-25,Indiana Hoosiers,@ Maryland,win,3,2,5,58,25,133,0.248,51,11,18,47,1,12,50,23,130,0.208,46,8,17,38,3,20,NA
2022-09-28,Indiana Hoosiers,Iowa,win,3,0,3,42,10,104,0.308,38,11,6,49,5,2,26,18,103,0.078,20,4,4,43,2,0,NA
2022-10-01,Indiana Hoosiers,Ohio St.,loss,1,3,4,39,29,144,0.069,37,3,11,42,12,0,53,23,126,0.238,50,2,8,58,6,6,NA
2022-10-05,Indiana Hoosiers,Wisconsin,loss,0,3,3,37,21,115,0.139,33,4,9,47,3,2,40,11,106,0.274,37,4,7,49,2,22,NA
2022-10-08,Indiana Hoosiers,@ Iowa,loss,2,3,5,49,28,156,0.135,45,7,14,51,3,14,62,20,144,0.292,54,7,9,65,0,18,NA
2022-10-14,Indiana Hoosiers,Purdue,loss,2,3,5,53,25,160,0.175,46,7,15,65,1,14,56,26,156,0.192,53,6,12,70,0,16,NA
2022-10-16,Indiana Hoosiers,Michigan St.,win,3,2,5,63,26,173,0.214,53,9,13,72,4,10,58,21,163,0.227,52,4,16,70,4,10,NA
2022-10-21,Indiana Hoosiers,@ Michigan,win,3,1,4,50,27,146,0.158,42,9,12,46,1,2,44,19,115,0.217,39,3,13,51,5,20,NA
2022-10-23,Indiana Hoosiers,@ Michigan St.,win,3,2,5,57,24,146,0.226,52,5,12,55,7,16,54,27,144,0.188,48,4,16,59,1,10,NA
2022-10-28,Indiana Hoosiers,Rutgers,win,3,1,4,52,28,126,0.19,46,8,11,60,8,10,26,24,116,0.017,24,3,16,37,3,22,NA
2022-10-30,Indiana Hoosiers,@ Purdue,loss,1,3,4,38,31,123,0.057,35,6,9,37,0,8,45,11,98,0.347,44,6,6,44,4,27,NA
2022-11-02,Indiana Hoosiers,@ Nebraska,loss,0,3,3,33,20,105,0.124,31,3,13,33,2,4,37,17,96,0.208,35,3,6,42,1,12,NA
2022-11-06,Indiana Hoosiers,@ Wisconsin,loss,1,3,4,51,27,155,0.155,50,13,14,59,3,2,49,16,131,0.252,45,8,4,63,1,14,NA
2022-11-11,Indiana Hoosiers,Penn St.,loss,0,3,3,34,20,99,0.141,34,5,11,29,1,14,41,21,95,0.211,36,3,7,36,2,12,NA
2022-11-13,Indiana Hoosiers,@ Minnesota,loss,0,3,3,26,23,98,0.031,25,5,9,36,0,4,33,9,82,0.293,28,8,5,43,1,12,NA
2022-11-18,Indiana Hoosiers,Northwestern,win,3,2,5,58,27,170,0.182,50,4,8,57,3,30,60,34,166,0.157,53,7,4,74,4,14,NA
2022-11-20,Indiana Hoosiers,@ Ohio St.,win,3,2,5,65,28,183,0.202,63,12,14,90,3,22,53,25,179,0.156,51,4,7,79,3,18,NA
2022-11-23,Indiana Hoosiers,Illinois,win,3,1,4,63,19,144,0.306,60,6,12,65,1,14,48,18,135,0.222,46,8,9,53,1,14,NA
2022-11-25,Indiana Hoosiers,Maryland,loss,2,3,5,58,34,158,0.152,55,7,17,65,3,18,40,24,137,0.117,39,2,9,58,3,26,NA
2023-08-25,Indiana Hoosiers,New Hampshire,win,3,0,3,37,21,100,0.16,33,14,8,40,5,4,20,14,75,0.08,19,1,9,36,2,6,NA
2023-08-26,Indiana Hoosiers,Southern Ind.,win,3,0,3,44,11,102,0.324,42,2,7,46,2,18,27,22,95,0.053,27,2,6,42,0,4,NA
2023-08-26,Indiana Hoosiers,Radford,win,3,0,3,42,7,70,0.5,36,10,7,27,0,12,17,15,69,0.029,17,3,7,18,0,2,NA
2023-08-31,Indiana Hoosiers,@ Long Beach St.,loss,1,3,4,53,27,155,0.168,48,5,15,39,5,6,51,24,121,0.223,49,7,12,57,2,8,NA
2023-09-01,Indiana Hoosiers,"UCLA @ Long Beach, CA",loss,1,3,4,38,21,127,0.134,35,5,15,32,4,10,50,23,109,0.248,47,6,12,53,2,16,NA
2023-09-02,Indiana Hoosiers,"Washington @ Long Beach, CA",loss,0,3,3,43,21,109,0.202,37,5,10,31,1,12,39,13,89,0.292,38,6,4,36,2,22,NA
2023-09-08,Indiana Hoosiers,"Valparaiso @ Clarksville, TN",win,3,0,3,41,11,95,0.316,37,5,9,47,8,10,22,22,102,0,21,1,5,35,1,6,NA
2023-09-08,Indiana Hoosiers,"Lindenwood @ Clarksville, TN",win,3,0,3,42,15,93,0.29,37,5,7,38,2,14,24,16,83,0.096,22,2,8,31,1,4,NA
2023-09-09,Indiana Hoosiers,@ Austin Peay,win,3,0,3,42,14,98,0.286,37,10,3,42,1,16,31,19,94,0.128,28,1,4,37,0,12,NA
2023-09-15,Indiana Hoosiers,"Stetson @ Miami, FL",win,3,0,3,43,14,85,0.341,34,11,4,29,2,10,18,16,68,0.029,16,1,3,19,2,10,NA
2023-09-15,Indiana Hoosiers,@ Miami (FL),win,3,2,5,66,19,157,0.299,60,12,12,53,2,14,64,18,149,0.309,59,6,13,55,1,19,NA
2023-09-16,Indiana Hoosiers,"Jacksonville @ Miami, FL",win,3,0,3,44,18,105,0.248,42,8,2,47,5,4,33,13,101,0.198,33,4,9,40,1,12,NA
2023-09-16,Indiana Hoosiers,@ FIU,win,3,0,3,44,14,127,0.236,39,6,4,47,1,20,31,22,108,0.083,30,6,2,50,2,6,NA
2023-09-20,Indiana Hoosiers,Illinois,win,3,1,4,43,15,138,0.203,42,9,7,60,2,32,43,35,150,0.053,42,7,11,66,0,10,NA
2023-09-24,Indiana Hoosiers,@ Wisconsin,loss,0,3,3,35,25,102,0.098,34,2,7,35,2,8,36,10,87,0.299,35,6,7,33,2,16,NA
2023-09-29,Indiana Hoosiers,Iowa,win,3,0,3,46,14,111,0.288,40,5,9,48,1,10,31,13,100,0.18,29,0,10,42,1,10,NA
2023-09-30,Indiana Hoosiers,Nebraska,loss,1,3,4,43,21,131,0.168,40,3,7,40,6,10,65,20,133,0.338,61,2,16,53,0,4,NA
2023-10-06,Indiana Hoosiers,@ Penn St.,loss,2,3,5,61,29,165,0.194,56,1,10,67,4,10,58,25,158,0.209,55,4,4,67,6,20,NA
2023-10-07,Indiana Hoosiers,@ Maryland,win,3,0,3,45,11,122,0.279,41,8,3,49,0,10,39,19,115,0.174,37,3,3,56,0,16,NA
2023-10-11,Indiana Hoosiers,Purdue,win,3,1,4,55,16,139,0.281,51,6,7,56,1,10,53,19,140,0.243,49,3,11,56,0,14,NA
2023-10-14,Indiana Hoosiers,Michigan,win,3,0,3,41,8,100,0.33,35,6,5,49,3,8,26,21,100,0.05,24,3,6,41,1,6,NA
2023-10-18,Indiana Hoosiers,@ Purdue,loss,1,3,4,52,31,156,0.135,48,7,11,68,1,10,51,14,136,0.272,40,1,8,55,1,30,NA
2023-10-21,Indiana Hoosiers,Ohio St.,win,3,2,5,59,28,177,0.175,53,10,11,72,3,20,61,22,162,0.241,56,7,11,72,0,16,NA
2023-10-25,Indiana Hoosiers,@ Illinois,loss,2,3,5,71,21,174,0.287,57,3,8,78,4,8,55,22,169,0.195,49,10,8,68,1,14,NA
2023-10-29,Indiana Hoosiers,@ Northwestern,loss,2,3,5,70,27,181,0.238,67,8,11,75,3,20,74,26,185,0.259,71,4,9,77,2,22,NA
2023-11-03,Indiana Hoosiers,@ Rutgers,win,3,1,4,61,19,145,0.29,56,1,12,65,5,14,45,21,147,0.163,42,3,9,50,5,12,NA
2023-11-04,Indiana Hoosiers,@ Ohio St.,loss,1,3,4,52,19,153,0.216,48,8,10,60,2,12,67,19,155,0.31,62,5,14,71,2,8,NA
2023-11-10,Indiana Hoosiers,Rutgers,win,3,0,3,43,11,91,0.352,41,3,11,36,3,20,29,21,97,0.082,29,4,7,33,1,12,NA
2023-11-12,Indiana Hoosiers,Minnesota,loss,2,3,5,68,25,176,0.244,65,10,13,65,3,20,61,24,159,0.233,58,5,12,61,2,18,NA
2023-11-17,Indiana Hoosiers,Maryland,win,3,1,4,59,23,151,0.238,58,5,12,62,3,12,46,25,143,0.147,45,3,9,63,2,14,NA
2023-11-19,Indiana Hoosiers,Wisconsin,loss,0,3,3,39,26,126,0.103,36,4,6,46,0,2,41,8,97,0.34,40,2,5,52,3,22,NA
2023-11-24,Indiana Hoosiers,@ Michigan St.,win,3,1,4,48,16,118,0.271,43,14,11,49,2,18,40,26,124,0.113,36,3,7,45,0,12,NA
2023-11-25,Indiana Hoosiers,@ Michigan,win,3,1,4,53,24,145,0.2,50,4,12,49,5,20,44,27,131,0.13,41,6,7,53,1,12,NA
2021-01-22,Iowa Hawkeyes,Illinois,loss,1,3,4,36,25,131,0.084,30,6,2,45,2,18,55,28,139,0.194,48,14,10,61,1,25,0
2021-01-23,Iowa Hawkeyes,Illinois,loss,1,3,4,37,24,117,0.111,36,1,8,43,1,20,49,21,122,0.23,44,10,11,46,2,22,0
2021-01-29,Iowa Hawkeyes,@ Purdue,loss,0,3,3,30,23,105,0.067,26,2,9,30,2,8,37,9,81,0.346,33,4,7,42,1,18,0
2021-01-30,Iowa Hawkeyes,@ Purdue,loss,0,3,3,36,13,116,0.198,32,2,5,41,0,4,51,7,104,0.423,48,5,5,55,1,11,0
2021-02-05,Iowa Hawkeyes,Indiana,win,3,1,4,51,24,119,0.227,48,6,7,44,1,32,46,31,130,0.115,43,4,6,40,3,12,0
2021-02-06,Iowa Hawkeyes,Indiana,loss,2,3,5,59,39,156,0.128,55,11,10,58,1,12,61,20,149,0.275,56,6,9,54,4,36,0
2021-02-12,Iowa Hawkeyes,@ Ohio St.,loss,0,3,3,24,21,105,0.029,21,5,4,39,0,9,45,13,104,0.308,40,3,9,49,1,24,0
2021-02-13,Iowa Hawkeyes,@ Ohio St.,loss,0,3,3,44,13,110,0.282,43,2,8,44,0,10,53,16,123,0.301,50,6,8,47,0,12,0
2021-02-19,Iowa Hawkeyes,Rutgers,win,3,1,4,59,22,148,0.25,57,9,10,63,0,18,40,19,132,0.159,40,6,6,60,0,18,0
2021-02-20,Iowa Hawkeyes,Rutgers,loss,2,3,5,67,24,151,0.285,66,9,10,61,0,17,61,14,142,0.331,57,3,10,51,0,16,0
2021-02-26,Iowa Hawkeyes,@ Northwestern,win,3,2,5,67,30,158,0.234,58,6,8,50,3,20,72,24,154,0.312,66,9,15,54,2,20,0
2021-02-27,Iowa Hawkeyes,@ Northwestern,loss,2,3,5,57,21,144,0.25,48,4,9,51,1,14,60,25,152,0.23,43,8,12,59,2,12,0
2021-03-05,Iowa Hawkeyes,@  Wisconsin,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,52,17,127,0.276,46,5,7,50,1,34,0
2021-03-06,Iowa Hawkeyes,@  Wisconsin,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,86,0.349,36,2,4,38,1,28,0
2021-03-12,Iowa Hawkeyes,@ Maryland,loss,1,3,4,59,30,151,0.192,54,6,10,49,2,4,49,13,101,0.356,44,4,7,49,1,8,0
2021-03-13,Iowa Hawkeyes,@ Maryland,loss,0,3,3,39,22,111,0.153,33,3,7,32,1,4,40,11,73,0.397,39,4,10,31,1,14,0
2021-03-17,Iowa Hawkeyes,Nebraska,loss,0,3,3,29,17,101,0.119,26,2,4,37,0,10,51,24,128,0.211,50,4,5,57,0,22,0
2021-03-20,Iowa Hawkeyes,@ Nebraska,loss,0,3,3,22,21,77,0.013,21,3,9,18,1,8,36,19,116,0.147,34,3,7,48,0,24,0
2021-03-26,Iowa Hawkeyes,Michigan St.,loss,1,3,4,44,29,142,0.106,44,7,9,46,1,12,52,9,96,0.448,48,5,3,35,2,10,0
2021-03-27,Iowa Hawkeyes,Michigan St.,win,3,0,3,44,20,119,0.202,37,5,4,51,0,10,48,12,97,0.371,45,8,4,49,0,10,0
2021-04-02,Iowa Hawkeyes,@ Minnesota,loss,0,3,3,35,14,94,0.223,34,4,4,31,0,12,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,Iowa Hawkeyes,@ Minnesota,loss,0,3,3,28,15,96,0.135,26,4,4,32,0,4,0,0,0,0,0,0,0,0,0,0,0
2021-08-28,Iowa Hawkeyes,"Duke @ Conway, SC",loss,2,3,5,57,19,148,0.257,51,5,13,71,2,12,55,20,160,0.219,50,8,14,59,2,8,NA
2021-08-28,Iowa Hawkeyes,@ Coastal Carolina,loss,0,3,3,32,25,115,0.061,31,6,7,40,0,2,38,13,100,0.25,33,5,6,51,4,22,NA
2021-09-03,Iowa Hawkeyes,"Colorado @ Champaign, IL",loss,1,3,4,45,28,143,0.119,44,4,5,54,2,8,54,20,139,0.245,46,9,7,60,3,12,NA
2021-09-04,Iowa Hawkeyes,"Washington @ Champaign, IL",loss,1,3,4,47,21,111,0.234,46,6,9,26,0,6,66,12,109,0.495,60,4,6,40,1,14,NA
2021-09-09,Iowa Hawkeyes,Syracuse,loss,1,3,4,51,17,132,0.258,41,3,9,40,0,16,59,22,141,0.262,54,7,12,53,1,22,NA
2021-09-10,Iowa Hawkeyes,Ball St.,loss,2,3,5,66,34,170,0.188,58,7,11,78,0,14,58,14,166,0.265,55,6,15,65,3,14,NA
2021-09-11,Iowa Hawkeyes,Iowa St.,win,3,0,3,43,15,98,0.286,29,8,5,31,1,10,36,16,87,0.23,20,2,5,33,1,10,NA
2021-09-17,Iowa Hawkeyes,"UIW @ USAF Academy, CO",win,3,0,3,49,17,104,0.308,44,7,4,39,1,8,27,12,84,0.179,26,4,6,30,0,14,NA
2021-09-17,Iowa Hawkeyes,@ Air Force,loss,2,3,5,66,27,162,0.241,63,8,9,62,1,14,65,20,158,0.285,59,7,8,64,2,24,NA
2021-09-18,Iowa Hawkeyes,@ Denver,loss,0,3,3,32,21,99,0.111,31,4,7,33,1,14,39,17,98,0.224,35,7,7,38,1,18,NA
2021-09-22,Iowa Hawkeyes,Illinois,loss,2,3,5,55,29,191,0.136,49,9,10,86,0,8,58,20,172,0.221,51,8,11,89,0,22,NA
2021-09-25,Iowa Hawkeyes,@ Nebraska,loss,0,3,3,39,15,111,0.216,38,2,7,41,2,8,48,17,116,0.267,47,5,3,51,2,8,NA
2021-10-01,Iowa Hawkeyes,Michigan St.,loss,0,3,3,38,15,110,0.209,35,4,6,39,0,9,46,12,105,0.324,43,7,5,44,1,8,NA
2021-10-02,Iowa Hawkeyes,Michigan,loss,0,3,3,33,18,105,0.143,31,3,10,42,1,10,39,11,98,0.286,36,6,6,47,2,8,NA
2021-10-06,Iowa Hawkeyes,@ Wisconsin,loss,0,3,3,34,17,103,0.165,32,2,10,37,2,6,47,16,104,0.298,43,3,9,43,1,8,NA
2021-10-09,Iowa Hawkeyes,Purdue,loss,0,3,3,27,15,97,0.124,23,0,6,29,0,4,47,13,93,0.366,43,5,5,47,0,14,NA
2021-10-13,Iowa Hawkeyes,@ Illinois,loss,0,3,3,32,22,101,0.099,27,2,7,32,0,5,40,11,89,0.326,37,6,7,41,2,16,NA
2021-10-16,Iowa Hawkeyes,Northwestern,loss,0,3,3,34,23,105,0.105,32,6,6,45,1,8,42,14,104,0.269,41,4,9,46,3,12,NA
2021-10-20,Iowa Hawkeyes,Nebraska,loss,0,3,3,43,17,121,0.215,42,3,5,55,0,6,46,13,124,0.266,45,8,8,55,3,10,NA
2021-10-23,Iowa Hawkeyes,@ Northwestern,loss,1,3,4,38,20,110,0.164,34,10,8,39,1,6,47,19,119,0.235,38,9,10,41,6,8,NA
2021-10-29,Iowa Hawkeyes,@ Michigan St.,win,3,1,4,45,21,107,0.224,41,5,9,39,2,14,50,30,123,0.163,50,6,16,38,3,12,NA
2021-10-30,Iowa Hawkeyes,@ Michigan,loss,0,3,3,37,16,100,0.21,31,3,3,43,1,4,51,8,110,0.391,45,4,10,39,1,16,NA
2021-11-05,Iowa Hawkeyes,Indiana,win,3,1,4,61,19,125,0.336,59,7,9,48,0,10,53,16,132,0.28,49,3,7,38,3,6,NA
2021-11-06,Iowa Hawkeyes,Wisconsin,loss,0,3,3,44,14,104,0.288,41,2,7,32,0,8,49,9,101,0.396,44,5,2,30,1,14,NA
2021-11-11,Iowa Hawkeyes,Minnesota,loss,0,3,3,34,17,96,0.177,33,5,6,36,0,2,44,6,94,0.404,42,6,7,41,0,14,NA
2021-11-13,Iowa Hawkeyes,Maryland,win,3,1,4,69,22,169,0.278,61,7,8,58,2,8,55,21,150,0.227,51,2,4,59,0,30,NA
2021-11-19,Iowa Hawkeyes,@ Ohio St.,loss,1,3,4,42,29,171,0.076,42,3,9,80,2,12,53,18,164,0.213,50,5,6,82,1,26,NA
2021-11-21,Iowa Hawkeyes,@ Indiana,loss,0,3,3,37,19,107,0.168,36,1,6,43,1,2,39,8,102,0.304,37,10,4,48,3,6,NA
2021-11-26,Iowa Hawkeyes,@ Rutgers,win,3,1,4,51,21,146,0.205,47,9,11,64,1,18,43,23,139,0.144,41,6,11,64,4,16,NA
2021-11-27,Iowa Hawkeyes,@ Penn St.,loss,0,3,3,42,15,123,0.22,38,2,7,54,0,8,52,13,125,0.312,51,1,9,61,4,10,NA
2022-08-26,Iowa Hawkeyes,"Gonzaga @ Norman, OK",win,3,0,3,48,12,102,0.353,43,7,5,51,1,20,23,14,99,0.091,19,6,4,33,1,15,NA
2022-08-26,Iowa Hawkeyes,"FIU @ Norman, OK",win,3,1,4,55,32,156,0.147,50,7,5,67,0,24,31,27,147,0.027,31,3,6,53,6,20,NA
2022-08-27,Iowa Hawkeyes,@ Oklahoma,loss,0,3,3,35,18,101,0.168,35,4,5,43,2,6,44,16,110,0.255,39,5,4,44,0,10,NA
2022-09-03,Iowa Hawkeyes,"Washington @ Boulder, CO",loss,0,3,3,37,17,107,0.187,37,3,9,38,0,10,46,12,100,0.34,44,3,3,50,1,10,NA
2022-09-04,Iowa Hawkeyes,@ Colorado,loss,0,3,3,33,18,106,0.142,31,6,5,48,1,6,44,11,108,0.306,39,7,6,50,0,14,NA
2022-09-09,Iowa Hawkeyes,"Wright St. @ Ames, IA",win,3,2,5,70,24,162,0.284,65,3,14,69,0,8,58,30,176,0.159,55,5,8,62,1,26,NA
2022-09-09,Iowa Hawkeyes,@ Iowa St.,loss,1,3,4,54,23,146,0.212,46,5,14,56,2,10,51,20,141,0.22,49,2,8,58,4,18,NA
2022-09-10,Iowa Hawkeyes,"Drake @ Ames, IA",loss,1,3,4,61,29,173,0.185,58,6,9,80,1,12,50,16,162,0.21,47,8,5,75,1,22,NA
2022-09-16,Iowa Hawkeyes,South Dakota St.,win,3,0,3,45,12,103,0.32,40,7,7,39,2,10,36,14,99,0.222,28,4,8,40,0,8,NA
2022-09-16,Iowa Hawkeyes,North Florida,win,3,0,3,43,16,110,0.245,40,8,5,42,2,2,37,15,104,0.212,35,1,7,41,0,10,NA
2022-09-17,Iowa Hawkeyes,UNI,win,3,0,3,42,9,92,0.359,39,10,4,42,1,16,39,17,103,0.214,32,4,4,36,1,6,NA
2022-09-23,Iowa Hawkeyes,Ohio St.,loss,0,3,3,31,19,102,0.118,29,2,6,39,3,10,40,11,98,0.296,35,8,3,39,1,12,NA
2022-09-25,Iowa Hawkeyes,Purdue,loss,1,3,4,51,23,130,0.215,47,6,7,37,1,8,61,24,132,0.28,57,4,3,46,1,18,NA
2022-09-28,Iowa Hawkeyes,@ Indiana,loss,0,3,3,26,18,103,0.078,20,4,4,43,2,0,42,10,104,0.308,38,11,6,49,5,2,NA
2022-10-02,Iowa Hawkeyes,@ Minnesota,loss,1,3,4,50,23,148,0.182,47,3,4,52,2,14,68,23,147,0.306,63,4,8,64,3,22,NA
2022-10-05,Iowa Hawkeyes,@ Purdue,loss,2,3,5,59,24,165,0.212,56,11,11,69,3,22,58,28,159,0.189,52,8,4,63,3,16,NA
2022-10-08,Iowa Hawkeyes,Indiana,win,3,2,5,62,20,144,0.292,54,7,9,65,0,18,49,28,156,0.135,45,7,14,51,3,14,NA
2022-10-14,Iowa Hawkeyes,Wisconsin,loss,0,3,3,36,21,109,0.138,31,4,5,37,1,6,47,11,98,0.367,42,4,8,41,1,28,NA
2022-10-15,Iowa Hawkeyes,Penn St.,loss,2,3,5,60,29,162,0.191,53,7,11,56,2,10,61,25,155,0.232,53,7,9,59,5,21,NA
2022-10-19,Iowa Hawkeyes,Minnesota,loss,0,3,3,35,29,111,0.054,30,1,1,46,0,7,38,8,102,0.294,32,6,3,37,0,28,NA
2022-10-21,Iowa Hawkeyes,@ Ohio St.,loss,1,3,4,41,20,140,0.15,40,2,9,51,2,7,64,21,143,0.301,58,4,6,71,1,12,NA
2022-10-27,Iowa Hawkeyes,Maryland,loss,1,3,4,59,26,155,0.213,48,5,9,57,1,13,48,16,134,0.239,38,6,3,60,2,22,NA
2022-10-30,Iowa Hawkeyes,@ Northwestern,loss,0,3,3,38,13,103,0.243,37,8,6,38,0,8,53,11,115,0.365,52,2,7,47,4,8,NA
2022-11-04,Iowa Hawkeyes,@ Rutgers,loss,0,3,3,23,23,95,0,23,1,6,49,0,12,39,16,112,0.205,34,7,10,46,4,14,NA
2022-11-06,Iowa Hawkeyes,@ Maryland,loss,1,3,4,49,30,147,0.129,42,5,10,65,1,16,54,20,143,0.238,44,6,10,61,6,12,NA
2022-11-11,Iowa Hawkeyes,@ Nebraska,loss,0,3,3,17,24,100,-0.07,16,3,6,37,1,6,40,11,95,0.305,36,5,8,51,1,16,NA
2022-11-13,Iowa Hawkeyes,Rutgers,win,3,0,3,45,12,112,0.295,40,2,6,50,2,10,39,20,120,0.158,37,5,6,46,2,7,NA
2022-11-18,Iowa Hawkeyes,Nebraska,loss,0,3,3,28,17,108,0.102,21,2,9,34,1,8,44,10,95,0.358,40,5,4,55,0,12,NA
2022-11-20,Iowa Hawkeyes,@ Illinois,loss,0,3,3,38,21,99,0.172,36,5,3,44,1,4,43,10,102,0.324,38,5,8,36,1,18,NA
2022-11-23,Iowa Hawkeyes,Michigan,win,3,2,5,63,30,165,0.2,56,3,8,59,3,12,59,24,154,0.227,56,6,3,61,1,24,NA
2022-11-26,Iowa Hawkeyes,@ Michigan St.,win,3,2,5,53,22,145,0.214,49,4,5,47,6,8,71,24,147,0.32,67,6,12,61,6,20,NA
2023-08-25,Iowa Hawkeyes,"Cal Poly @ Sacramento, CA",win,3,1,4,49,19,142,0.211,46,8,9,80,1,18,42,25,166,0.102,38,4,15,60,3,14,NA
2023-08-26,Iowa Hawkeyes,@ Sacramento St.,loss,0,3,3,33,12,108,0.194,30,4,8,46,1,12,45,18,119,0.227,40,7,3,52,2,8,NA
2023-08-26,Iowa Hawkeyes,"Nevada @ Sacramento, CA",loss,2,3,5,61,24,173,0.214,59,11,8,89,1,10,61,17,179,0.246,56,13,6,84,2,16,NA
2023-09-01,Iowa Hawkeyes,Middle Tenn.,win,3,0,3,50,13,97,0.381,43,6,5,40,2,10,33,16,100,0.17,31,4,3,30,1,4,NA
2023-09-02,Iowa Hawkeyes,Kent St.,win,3,2,5,69,23,168,0.274,61,7,3,74,3,14,59,25,168,0.202,49,8,7,65,2,16,NA
2023-09-03,Iowa Hawkeyes,South Dakota St.,win,3,0,3,48,12,116,0.31,44,2,4,48,1,8,39,19,117,0.171,34,5,5,48,0,4,NA
2023-09-06,Iowa Hawkeyes,Iowa St.,loss,2,3,5,64,24,160,0.25,61,6,7,58,1,20,68,23,159,0.283,61,5,4,63,0,18,NA
2023-09-08,Iowa Hawkeyes,Central Mich.,win,3,1,4,56,14,152,0.276,49,8,8,56,0,14,56,23,152,0.217,49,6,6,71,2,4,NA
2023-09-09,Iowa Hawkeyes,Missouri St.,win,3,1,4,54,23,172,0.18,49,10,6,79,3,24,43,23,152,0.132,41,10,6,76,1,12,NA
2023-09-10,Iowa Hawkeyes,Grand Canyon,loss,0,3,3,30,19,92,0.12,27,2,5,36,0,2,41,8,90,0.367,35,9,7,38,0,16,NA
2023-09-15,Iowa Hawkeyes,@ Syracuse,win,3,0,3,30,14,105,0.152,26,7,5,33,3,12,33,24,106,0.085,29,3,9,45,2,6,NA
2023-09-16,Iowa Hawkeyes,"Cornell @ Syracuse, NY",win,3,0,3,45,21,120,0.2,43,8,1,64,0,10,32,17,119,0.126,30,3,1,49,4,12,NA
2023-09-21,Iowa Hawkeyes,Minnesota,loss,2,3,5,43,20,138,0.167,41,7,5,59,1,12,76,24,166,0.313,69,8,13,69,0,16,NA
2023-09-24,Iowa Hawkeyes,Ohio St.,loss,0,3,3,35,16,113,0.168,33,5,6,52,2,8,48,12,118,0.305,43,5,7,56,2,12,NA
2023-09-29,Iowa Hawkeyes,@ Indiana,loss,0,3,3,31,13,100,0.18,29,0,10,42,1,10,46,14,111,0.288,40,5,9,48,1,10,NA
2023-09-30,Iowa Hawkeyes,@ Illinois,loss,0,3,3,40,19,118,0.178,37,4,8,49,0,8,47,14,116,0.284,41,6,10,49,0,19,NA
2023-10-04,Iowa Hawkeyes,Wisconsin,loss,0,3,3,38,13,108,0.231,36,4,9,44,0,4,44,10,107,0.318,40,7,1,43,0,18,NA
2023-10-07,Iowa Hawkeyes,@ Purdue,loss,0,3,3,29,16,107,0.121,28,5,3,48,1,2,50,13,122,0.303,43,5,8,57,2,6,NA
2023-10-13,Iowa Hawkeyes,Penn St.,loss,0,3,3,21,12,93,0.097,20,6,5,33,0,12,51,13,102,0.373,46,6,6,52,2,8,NA
2023-10-14,Iowa Hawkeyes,Michigan St.,loss,1,3,4,45,21,159,0.151,39,6,9,68,1,14,68,23,174,0.259,59,4,14,72,2,12,NA
