event_date,purchase_revenue_in_usd,transaction_id,item_name,item_category,price_in_usd,quantity,item_revenue_in_usd,shipping_tier,payment_type,category,country,region,city
20201216,75,234213,Google Speckled Beanie Navy,New,20,1,20,FedEx Ground,Pay with credit card,desktop,India,West Bengal,Kolkata
20201216,75,234213,Google Crewneck Sweatshirt Grey,Uncategorized Items,55,1,55,FedEx Ground,Pay with credit card,desktop,India,West Bengal,Kolkata
20201216,30,236252,Super G Unisex Joggers,Shop by Brand,30,1,30,UPS Ground,Pay with credit card,mobile,United States,Virginia,Ashburn
20201216,167,238605,Google Men's Tech Fleece Grey,Apparel,71,1,71,FedEx Ground,Pay with credit card,desktop,United States,Georgia,Marietta
20201216,167,238605,Google Raincoat Navy,Apparel,96,1,96,FedEx Ground,Pay with credit card,desktop,United States,Georgia,Marietta
20201216,30,23928,Super G Unisex Joggers,Shop by Brand,30,1,30,UPS Ground,Pay with credit card,desktop,United States,Texas,Houston
20201216,27,240013,Google PNW Campus Unisex Tee,Clearance,14,1,14,FedEx Ground,Pay with credit card,mobile,Australia,Victoria,Melbourne
20201216,27,240013,Google Austin Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,mobile,Australia,Victoria,Melbourne
20201216,27,240013,Google Austin Campus Tote,Campus Collection,6,1,6,FedEx Ground,Pay with credit card,mobile,Australia,Victoria,Melbourne
20201216,46,24361,Flamingo and Friends Tee Blue,Apparel,20,1,20,FedEx Ground,Pay with credit card,mobile,United States,North Dakota,(not set)
20201216,46,24361,Google PNW Campus Mug,Campus Collection,8,1,8,FedEx Ground,Pay with credit card,mobile,United States,North Dakota,(not set)
20201216,46,24361,Google Cambridge Campus Unisex Tee,Campus Collection,18,1,18,FedEx Ground,Pay with credit card,mobile,United States,North Dakota,(not set)
20201216,14,244254,Google Land & Sea Mug,Shop by Brand,14,1,14,FedEx Ground,Pay with credit card,mobile,United States,Washington,Tacoma
20201216,17,246965,Android SM S/F18 Sticker Sheet,Accessories,2,1,2,FedEx Ground,Pay with credit card,desktop,India,Tamil Nadu,Chennai
20201216,17,246965,Android Large Removable Sticker Sheet,Accessories,2,1,2,FedEx Ground,Pay with credit card,desktop,India,Tamil Nadu,Chennai
20201216,17,246965,Google Utility Bag Grey,Bags,7,1,7,FedEx Ground,Pay with credit card,desktop,India,Tamil Nadu,Chennai
20201216,17,246965,Android Geek Pin,Accessories,6,1,6,FedEx Ground,Pay with credit card,desktop,India,Tamil Nadu,Chennai
20201216,326,267921,Google Toddler Tee White,Apparel,19,1,19,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Google Toddler FC Zip Hoodie,Apparel,28,1,28,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Google Large Standard Journal Grey,Office,13,2,26,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Android Pocket Toddler Tee Navy,Apparel,18,1,18,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Google Youth Hero Tee Grey,Apparel,19,1,19,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Google Women's Grid Zip-Up,Apparel,50,1,50,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Google Land & Sea Mug,Shop by Brand,14,1,14,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Google Men's Puff Jacket Black,Apparel,92,1,92,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Google Toddler Hero Tee Olive,Apparel,19,1,19,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Google Toddler Hero Tee Black,Apparel,13,1,13,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Google Cloud Pen,Shop by Brand,2,3,7,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Google Aluminum Bottle Red,Shop by Brand,6,1,6,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Google Blue Kids Sunglasses,Accessories,4,1,4,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,326,267921,Google Metallic Notebook Set,Office,5,2,10,FedEx 2Day,Pay with credit card,mobile,India,Delhi,Delhi
20201216,13,269978,Google Camp Mug Ivory,Drinkware,13,1,13,FedEx Ground,Pay with credit card,desktop,United States,New Mexico,Albuquerque
20201216,30,274686,Super G Unisex Joggers,Shop by Brand,30,1,30,UPS Ground,Pay with credit card,desktop,United States,Texas,Houston
20201216,72,286657,Google Crewneck Sweatshirt Green,Apparel,55,1,55,FedEx Ground,Pay with credit card,desktop,India,West Bengal,Kolkata
20201216,72,286657,Google Land & Sea Cotton Cap,Apparel,17,1,17,FedEx Ground,Pay with credit card,desktop,India,West Bengal,Kolkata
20201216,58,306777,Google LA Campus Unisex Tee,Clearance,14,1,14,FedEx Ground,Pay with credit card,desktop,Germany,Saxony,(not set)
20201216,58,306777,Google Packable Bag Black,Bags,16,1,16,FedEx Ground,Pay with credit card,desktop,Germany,Saxony,(not set)
20201216,58,306777,Google Sustainable Pencil Pouch,Clearance,8,2,16,FedEx Ground,Pay with credit card,desktop,Germany,Saxony,(not set)
20201216,58,306777,Google Large Standard Journal Grey,Office,13,1,13,FedEx Ground,Pay with credit card,desktop,Germany,Saxony,(not set)
20201216,60,30952,Android Iconic Beanie,New,10,2,20,FedEx Ground,Pay with credit card,tablet,United States,Pennsylvania,Philadelphia
20201216,60,30952,Google Speckled Beanie Navy,New,20,2,40,FedEx Ground,Pay with credit card,tablet,United States,Pennsylvania,Philadelphia
20201216,30,317087,Google Beekeepers Toddler Tee Pink,Apparel,14,1,14,FedEx Ground,Pay with credit card,mobile,United States,New Jersey,(not set)
20201216,30,317087,Google Beekeepers Youth Tee Pink,Apparel,14,1,14,FedEx Ground,Pay with credit card,mobile,United States,New Jersey,(not set)
20201216,30,317087,Google Mural Sticker Sheet,Small Goods,2,1,2,FedEx Ground,Pay with credit card,mobile,United States,New Jersey,(not set)
20201216,30,31833,Super G Unisex Joggers,Shop by Brand,30,1,30,UPS Ground,Pay with credit card,desktop,United States,Texas,Houston
20201216,127,327022,Google Men's Puff Jacket Black,Apparel,92,1,92,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Phoenix
20201216,127,327022,Android Pocket Tee Green,Apparel,23,1,23,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Phoenix
20201216,127,327022,Google Mural Socks,New,12,1,12,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Phoenix
20201216,30,330245,Super G Unisex Joggers,Shop by Brand,30,1,30,UPS Ground,Pay with credit card,desktop,United States,Texas,Houston
20201216,164,331571,Google Recycled Writing Set,Clearance,3,3,10,FedEx Ground,Pay with credit card,desktop,United States,Michigan,Detroit
20201216,164,331571,Google Clear Pen 4-Pack,Office,3,1,3,FedEx Ground,Pay with credit card,desktop,United States,Michigan,Detroit
20201216,164,331571,Google Flat Front Bag Grey,Bags,24,1,24,FedEx Ground,Pay with credit card,desktop,United States,Michigan,Detroit
20201216,164,331571,Google Land & Sea Cotton Cap,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,Michigan,Detroit
20201216,164,331571,Google Crew Combed Cotton Sock,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,Michigan,Detroit
20201216,164,331571,Google SF Campus Bottle,Campus Collection,11,1,11,FedEx Ground,Pay with credit card,desktop,United States,Michigan,Detroit
20201216,164,331571,YouTube Jotter Task Pad,Shop by Brand,2,10,24,FedEx Ground,Pay with credit card,desktop,United States,Michigan,Detroit
20201216,164,331571,Maze Pen,Office,1,5,4,FedEx Ground,Pay with credit card,desktop,United States,Michigan,Detroit
20201216,164,331571,Google Crew Socks,Apparel,13,1,13,FedEx Ground,Pay with credit card,desktop,United States,Michigan,Detroit
20201216,164,331571,Google Metallic Notebook Set,Office,5,10,48,FedEx Ground,Pay with credit card,desktop,United States,Michigan,Detroit
20201216,99,334130,Google Crewneck Sweatshirt Navy,Apparel,44,1,44,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Phoenix
20201216,99,334130,Google Mural Socks,New,12,1,12,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Phoenix
20201216,99,334130,Google Crew Socks,Apparel,13,1,13,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Phoenix
20201216,99,334130,Womens Google Striped LS,Apparel,16,1,16,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Phoenix
20201216,99,334130,Google Beekeepers Tee Mint,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Phoenix
20201216,214,334947,Google Crew Combed Cotton Sock,Apparel,14,1,14,FedEx Ground,Pay with credit card,mobile,Canada,British Columbia,(not set)
20201216,214,334947,Google Magnet,Accessories,6,1,6,FedEx Ground,Pay with credit card,mobile,Canada,British Columbia,(not set)
20201216,214,334947,Google Campus Bike Eco Tee Navy,Apparel,20,1,20,FedEx Ground,Pay with credit card,mobile,Canada,British Columbia,(not set)
20201216,214,334947,Google Mural Socks,New,12,1,12,FedEx Ground,Pay with credit card,mobile,Canada,British Columbia,(not set)
20201216,214,334947,Android Iconic Hat White,New,13,1,13,FedEx Ground,Pay with credit card,mobile,Canada,British Columbia,(not set)
20201216,214,334947,Google Chicago Campus Unisex Tee,Campus Collection,14,1,14,FedEx Ground,Pay with credit card,mobile,Canada,British Columbia,(not set)
20201216,214,334947,Google Campus Bike Bottle,Lifestyle,22,1,22,FedEx Ground,Pay with credit card,mobile,Canada,British Columbia,(not set)
20201216,214,334947,Google Chicago Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,mobile,Canada,British Columbia,(not set)
20201216,214,334947,Google Dino Game Tee,Apparel,32,2,64,FedEx Ground,Pay with credit card,mobile,Canada,British Columbia,(not set)
20201216,214,334947,Google Crew Socks,Apparel,13,1,13,FedEx Ground,Pay with credit card,mobile,Canada,British Columbia,(not set)
20201216,214,334947,Womens Google Striped LS,Apparel,16,1,16,FedEx Ground,Pay with credit card,mobile,Canada,British Columbia,(not set)
20201216,214,334947,Android Iconic Socks,New,14,1,14,FedEx Ground,Pay with credit card,mobile,Canada,British Columbia,(not set)
20201216,219,338022,Google Kirkland Campus Mug,Campus Collection,7,23,155,FedEx 2Day,Pay with credit card,mobile,India,Chandigarh,Chandigarh
20201216,219,338022,Google Campus Bike,Accessories,32,2,64,FedEx 2Day,Pay with credit card,mobile,India,Chandigarh,Chandigarh
20201216,30,338317,Super G Unisex Joggers,Shop by Brand,30,1,30,UPS Ground,Pay with credit card,mobile,United States,Virginia,Ashburn
20201216,32,347298,Google Perk Thermal Tumbler,Lifestyle,16,1,16,FedEx Ground,Pay with credit card,mobile,Australia,Victoria,Melbourne
20201216,32,347298,Google Packable Bag Black,Bags,16,1,16,FedEx Ground,Pay with credit card,mobile,Australia,Victoria,Melbourne
20201216,30,351296,Google Cup Cap Tumbler Grey,New,30,1,30,FedEx Ground,Pay with credit card,mobile,Lithuania,(not set),(not set)
20201216,92,363207,Google Men's Puff Jacket Black,Apparel,92,1,92,FedEx Ground,Pay with credit card,mobile,United States,Nevada,Las Vegas
20201216,48,363509,Google Zip Hoodie F/C,Apparel,48,1,48,FedEx 2Day,Pay with credit card,mobile,United States,(not set),(not set)
20201216,47,364508,Android Pocket Toddler Tee Navy,Apparel,23,1,23,FedEx Ground,Pay with credit card,desktop,Switzerland,Zurich,Zurich
20201216,47,364508,Google Toddler Tee White,Apparel,24,1,24,FedEx Ground,Pay with credit card,desktop,Switzerland,Zurich,Zurich
20201216,61,366915,Super G Unisex Joggers,Shop by Brand,30,1,30,FedEx Ground,Pay with credit card,mobile,Portugal,Lisbon,Lisbon
20201216,61,366915,Google Magnet,Accessories,6,1,6,FedEx Ground,Pay with credit card,mobile,Portugal,Lisbon,Lisbon
20201216,61,366915,Google Utility Bag Grey,Bags,6,1,6,FedEx Ground,Pay with credit card,mobile,Portugal,Lisbon,Lisbon
20201216,61,366915,Google Canteen Bottle Black,Drinkware,19,1,19,FedEx Ground,Pay with credit card,mobile,Portugal,Lisbon,Lisbon
20201216,86,371264,Google Toddler FC Tee Charcoal,Apparel,20,1,20,FedEx Ground,Pay with credit card,mobile,Egypt,(not set),(not set)
20201216,86,371264,Google Cup Cap Tumbler Grey,New,24,1,24,FedEx Ground,Pay with credit card,mobile,Egypt,(not set),(not set)
20201216,86,371264,Google Blue Stojo Cup,Shop by Brand,20,1,20,FedEx Ground,Pay with credit card,mobile,Egypt,(not set),(not set)
20201216,86,371264,Supernatural Paper Tote,Bags,22,1,22,FedEx Ground,Pay with credit card,mobile,Egypt,(not set),(not set)
20201216,76,372530,Google Land & Sea French Terry Sweatshirt,Shop by Brand,44,1,44,FedEx Ground,Pay with credit card,desktop,France,Ile-de-France,(not set)
20201216,76,372530,Google Campus Bike,Accessories,32,1,32,FedEx Ground,Pay with credit card,desktop,France,Ile-de-France,(not set)
20201216,291,372598,Google NYC Campus Zip Hoodie,Campus Collection,32,2,65,FedEx 2Day,Pay with credit card,desktop,United States,Illinois,Chicago
20201216,291,372598,Google Infant Hero Tee Olive,Apparel,14,1,14,FedEx 2Day,Pay with credit card,desktop,United States,Illinois,Chicago
20201216,291,372598,Google NYC Campus Ladies Tee,Campus Collection,14,1,14,FedEx 2Day,Pay with credit card,desktop,United States,Illinois,Chicago
20201216,291,372598,Google NYC Campus Zip Hoodie,,32,3,97,FedEx 2Day,Pay with credit card,desktop,United States,Illinois,Chicago
20201216,291,372598,Google Bear Baby Blanket Beige,Shop by Brand,19,1,19,FedEx 2Day,Pay with credit card,desktop,United States,Illinois,Chicago
20201216,291,372598,Google NYC Campus Mug,,7,2,13,FedEx 2Day,Pay with credit card,desktop,United States,Illinois,Chicago
20201216,291,372598,Google Sunglasses,Uncategorized Items,3,1,3,FedEx 2Day,Pay with credit card,desktop,United States,Illinois,Chicago
20201216,291,372598,Google Toddler Hero Tee Olive,Apparel,19,1,19,FedEx 2Day,Pay with credit card,desktop,United States,Illinois,Chicago
20201216,291,372598,Google Badge Heavyweight Pullover Black,Apparel,46,1,46,FedEx 2Day,Pay with credit card,desktop,United States,Illinois,Chicago
20201216,86,377706,Google Women's Grid Zip-Up,Apparel,50,1,50,UPS Ground,Pay with credit card,mobile,United States,Pennsylvania,(not set)
20201216,86,377706,Google Soft Modal Scarf,Apparel,36,1,36,UPS Ground,Pay with credit card,mobile,United States,Pennsylvania,(not set)
20201216,76,383365,Google SF Campus Bottle,Campus Collection,11,6,67,FedEx 2Day,Pay with credit card,desktop,India,Rajasthan,Jaipur
20201216,76,383365,Google Clear Framed Blue Shades,Accessories,3,2,6,FedEx 2Day,Pay with credit card,desktop,India,Rajasthan,Jaipur
20201216,76,383365,Google Clear Framed Yellow Shades,Accessories,3,1,3,FedEx 2Day,Pay with credit card,desktop,India,Rajasthan,Jaipur
20201216,20,392388,Google Land & Sea Nalgene Water Bottle,Drinkware,20,1,20,UPS Ground,Pay with credit card,desktop,France,Auvergne-Rhone-Alpes,(not set)
20201216,324,40006,Google Felt Refillable Journal,Clearance,20,2,39,FedEx Ground,Pay with credit card,desktop,United States,California,(not set)
20201216,324,40006,Google Women's Puff Jacket Black,Apparel,115,1,115,FedEx Ground,Pay with credit card,desktop,United States,California,(not set)
20201216,324,40006,Google Zip Hoodie F/C,Apparel,60,1,60,FedEx Ground,Pay with credit card,desktop,United States,California,(not set)
20201216,324,40006,Google Crewneck Sweatshirt Grey,Uncategorized Items,55,2,110,FedEx Ground,Pay with credit card,desktop,United States,California,(not set)
20201216,414,401442,Google Campus Bike Eco Tee Navy,Apparel,20,4,80,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Phoenix
20201216,414,401442,Android Garden Tee Orange,,16,4,65,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Phoenix
20201216,414,401442,Google Mural Socks,New,12,4,48,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Phoenix
20201216,414,401442,Google Sherpa Zip Hoodie Charcoal,,55,4,221,FedEx Ground,Pay with credit card,desktop,United States,Arizona,Phoenix
20201216,24,401990,Google Chrome Dinosaur Collectible,Accessories,24,1,24,International Shipping,Pay with credit card,mobile,Canada,Ontario,Toronto
20201216,171,407144,Google Canteen Bottle Black,Drinkware,19,1,19,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Google Packable Bag Black,Bags,16,1,16,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Android Iconic Crewneck Sweatshirt,Apparel,44,1,44,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Maze Pen,Office,1,1,1,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Google Light Pen Blue,Writing Instruments,2,1,2,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Google Light Pen Green,Writing Instruments,2,1,2,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Google Metallic Notebook Set,Office,5,1,5,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Google Recycled Pen Green,New,2,1,2,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Google Light Pen Red,Writing Instruments,2,1,2,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Google SF Campus Bottle,Campus Collection,11,1,11,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Google Mesh Bag Red,Bags,5,1,5,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Google Campus Bike Carry Pouch,Bags,6,1,6,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,YouTube Twill Sandwich Cap Black,Apparel,10,1,10,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Google Recycled Pen Black,New,2,1,2,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,171,407144,Google Incognito Laptop Organizer,Bags,45,1,45,UPS Ground,Pay with credit card,desktop,United States,Ohio,(not set)
20201216,98,417155,Google Men's Softshell Moss,Apparel,79,1,79,FedEx Ground,Pay with credit card,mobile,Canada,Ontario,(not set)
20201216,98,417155,Google Glass Bottle,Lifestyle,18,1,18,FedEx Ground,Pay with credit card,mobile,Canada,Ontario,(not set)
20201216,16,420910,Google Packable Bag Black,Bags,16,1,16,UPS Ground,Pay with credit card,desktop,(not set),(not set),(not set)
20201216,112,422283,Google Chicago Campus Mug,Campus Collection,7,1,7,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google PNW Campus Lapel Pin,Campus Collection,3,1,3,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google NYC Campus Mug,Campus Collection,7,1,7,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google NYC Campus Sticker,Campus Collection,1,1,1,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Cambridge Campus Lapel Pin,Campus Collection,3,1,3,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Cambridge Campus Sticker,Campus Collection,1,1,1,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Seattle Campus Mug,Campus Collection,7,1,7,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Kirkland Campus Lapel Pin,Campus Collection,3,1,3,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Bellevue Campus Sticker,Campus Collection,1,1,1,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Sunnyvale Campus Sticker,Campus Collection,1,1,1,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Chicago Campus Lapel Pin,Campus Collection,3,1,3,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google NYC Campus Lapel Pin,Campus Collection,3,1,3,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Seattle Campus Sticker,Campus Collection,1,1,1,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Kirkland Campus Mug,Campus Collection,7,1,7,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google LA Campus Sticker,Campus Collection,1,1,1,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Kirkland Campus Sticker,Campus Collection,1,1,1,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Austin Campus Mug,Campus Collection,7,1,7,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google LA Campus Lapel Pin,Campus Collection,3,1,3,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google LA Campus Mug,Campus Collection,7,1,7,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google PNW Campus Mug,Campus Collection,7,1,7,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Crew Socks,Apparel,13,1,13,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Cambridge Campus Mug,Campus Collection,7,1,7,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Austin Campus Lapel Pin,Campus Collection,3,1,3,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Boulder Campus Sticker,Campus Collection,1,1,1,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Boulder Campus Lapel Pin,Campus Collection,3,1,3,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Seattle Campus Lapel Pin,Campus Collection,3,1,3,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,112,422283,Google Boulder Campus Mug,Campus Collection,7,1,7,UPS Ground,Pay with credit card,desktop,India,Madhya Pradesh,Indore
20201216,17,427762,Google Land & Sea Cotton Cap,Apparel,17,1,17,FedEx Ground,Pay with credit card,desktop,Germany,North Rhine-Westphalia,(not set)
20201216,86,447450,Google Perk Thermal Tumbler,Lifestyle,16,1,16,FedEx Ground,Pay with credit card,desktop,France,Normandy,(not set)
20201216,86,447450,Google Incognito Techpack V2,Bags,70,1,70,FedEx Ground,Pay with credit card,desktop,France,Normandy,(not set)
20201216,100,46677,Google Crewneck Sweatshirt Navy,Uncategorized Items,44,1,44,FedEx 2Day,Pay with credit card,tablet,Thailand,Bangkok,Bangkok
20201216,100,46677,Google Dino Game Tee,Apparel,32,1,32,FedEx 2Day,Pay with credit card,tablet,Thailand,Bangkok,Bangkok
20201216,100,46677,Google F/C Longsleeve Charcoal,Apparel,24,1,24,FedEx 2Day,Pay with credit card,tablet,Thailand,Bangkok,Bangkok
20201216,683,468322,Android Iconic Sticker Sheet,New,2,29,70,UPS Ground,Pay with credit card,desktop,United Kingdom,England,Leeds
20201216,683,468322,Android Large Removable Sticker Sheet,Accessories,2,29,49,UPS Ground,Pay with credit card,desktop,United Kingdom,England,Leeds
20201216,683,468322,Android Iconic Notebook,New,14,29,394,UPS Ground,Pay with credit card,desktop,United Kingdom,England,Leeds
20201216,683,468322,Android Buoy Bottle,Drinkware,4,29,130,UPS Ground,Pay with credit card,desktop,United Kingdom,England,Leeds
20201216,683,468322,Android Iconic Pen,New,1,29,41,UPS Ground,Pay with credit card,desktop,United Kingdom,England,Leeds
20201216,79,483892,Google Men's Softshell Moss,Apparel,79,1,79,UPS Ground,Pay with credit card,desktop,United States,Illinois,(not set)
20201216,37,4971,Google Crew Socks,Apparel,13,1,13,FedEx 2Day,Pay with credit card,desktop,Canada,Quebec,Montreal
20201216,37,4971,Google Heather Green Speckled Tee,Apparel,24,1,24,FedEx 2Day,Pay with credit card,desktop,Canada,Quebec,Montreal
20201216,24,500146,Google Clear Framed Yellow Shades,Accessories,3,1,3,FedEx Ground,Pay with credit card,desktop,United States,Tennessee,Nashville
20201216,24,500146,Google Camp Mug Gray,Shop by Brand,10,1,10,FedEx Ground,Pay with credit card,desktop,United States,Tennessee,Nashville
20201216,24,500146,YouTube Play Mug,Lifestyle,10,1,10,FedEx Ground,Pay with credit card,desktop,United States,Tennessee,Nashville
20201216,63,503688,Google Men's Tech Fleece Vest Charcoal,Apparel,63,1,63,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,Tulsa
20201216,22,504217,Keyboard DOT Sticker,Office,2,4,6,FedEx Ground,Pay with credit card,desktop,United States,California,Los Angeles
20201216,22,504217,Google Speckled Beanie Navy,New,16,1,16,FedEx Ground,Pay with credit card,desktop,United States,California,Los Angeles
20201216,30,507659,Super G Unisex Joggers,Shop by Brand,30,1,30,UPS Ground,Pay with credit card,desktop,United States,Texas,Houston
20201216,30,507659,Super G Unisex Joggers,Shop by Brand,30,1,30,UPS Ground,Pay with credit card,desktop,United States,Texas,Houston
20201216,72,509718,Google SF Campus Lapel Pin,Campus Collection,3,1,3,FedEx 2Day,Pay with credit card,desktop,United States,Virginia,Richmond
20201216,72,509718,Google Sherpa Zip Hoodie Navy,Apparel,55,1,55,FedEx 2Day,Pay with credit card,desktop,United States,Virginia,Richmond
20201216,72,509718,Google Tee Green,Clearance,9,1,9,FedEx 2Day,Pay with credit card,desktop,United States,Virginia,Richmond
20201216,72,509718,Android Hipster Pin,Accessories,4,1,4,FedEx 2Day,Pay with credit card,desktop,United States,Virginia,Richmond
20201216,65,518644,Google Boulder Campus Zip Hoodie,Clearance,32,1,32,FedEx Ground,Pay with credit card,desktop,United States,New York,(not set)
20201216,65,518644,Google Heathered Pom Beanie,New,12,1,12,FedEx Ground,Pay with credit card,desktop,United States,New York,(not set)
20201216,65,518644,Google Boulder Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,desktop,United States,New York,(not set)
20201216,65,518644,Google Crew Striped Athletic Sock,Apparel,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,New York,(not set)
20201216,34,52617,Google Chicago Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,mobile,United States,California,Los Angeles
20201216,34,52617,Google Austin Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,mobile,United States,California,Los Angeles
20201216,34,52617,Google NYC Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,mobile,United States,California,Los Angeles
20201216,34,52617,Google Cambridge Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,mobile,United States,California,Los Angeles
20201216,34,52617,Google Boulder Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,mobile,United States,California,Los Angeles
20201216,46,526420,Google Lapel Pin,New,6,1,6,International Shipping,Pay with credit card,desktop,United States,New York,(not set)
20201216,46,526420,YouTube Icon Tee Charcoal,Apparel,18,1,18,International Shipping,Pay with credit card,desktop,United States,New York,(not set)
20201216,46,526420,Google Canteen Bottle Black,Drinkware,19,1,19,International Shipping,Pay with credit card,desktop,United States,New York,(not set)
20201216,46,526420,Android Iconic Pin,New,3,1,3,International Shipping,Pay with credit card,desktop,United States,New York,(not set)
20201216,86,527520,Google Cork Journal,New,7,1,7,FedEx Ground,Pay with credit card,mobile,India,Odisha,Bhubaneswar
